Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
Na niektorých uliciach metropoly sa matky ani na chvíľku neodvážia nechať svoje bábätká samotné .,Na niektorých uliciach metropoly,ani na chvíľku,Na uliciach,na chvíľku,na ulica,na chvíľka,odvážiť,Na niektorých uliciach metropoly,ani na chvíľku,4,3,na,na,ulica,chvíľka,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
"Zopár minút preskakovali z témy na tému , keď vtom ich rev z televíznej obrazovky vyzval , aby držali jazyk za zubami .",Zopár minút preskakovali z témy,Zopár minút preskakovali na tému,Zopár minút preskakovali z témy,Zopár minút preskakovali na tému,z téma,na téma,preskakovať,z témy,na tému,2,2,z,na,téma,téma,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
V prúde krvi a slín mu z úst vypadli dve polovice zubnej protézy .,V prúde krvi a slín,z úst,V prúde,z úst,v prúd,z ústa,vypadnúť,V prúde krvi a slín,z úst,5,2,v,z,prúd,ústa,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
Prešiel z izby do stiesnenej kuchynky .,Prešiel z izby,Prešiel do stiesnenej kuchynky,Prešiel z izby,Prešiel do kuchynky,z izba,do kuchynka,prejsť,z izby,do stiesnenej kuchynky,2,3,z,do,izba,kuchynka,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Postupne sa zdvíhanie a klesanie ich hrudí spomalilo a prešlo do normálneho rytmu a s príjemným pocitom bezmocnosti sa od seba oddelili .,Postupne sa zdvíhanie a klesanie ich hrudí spomalilo a prešlo do normálneho rytmu a s príjemným pocitom bezmocnosti,Postupne sa zdvíhanie a klesanie ich hrudí spomalilo a prešlo do normálneho rytmu a od seba,Postupne sa zdvíhanie a klesanie ich hrudí spomalilo a prešlo do normálneho rytmu a s pocitom,Postupne sa zdvíhanie a klesanie ich hrudí spomalilo a prešlo do normálneho rytmu a od seba,s pocit,od seba,oddeliť,s príjemným pocitom bezmocnosti,od seba,4,2,s,od,pocit,seba,NOUN,PRON,prepositional,prepositional,Preverbal,Slovak
"Zrejme mala akúsi praktickú ostrieľanosť , ktorá Winstonovi chýbala a podľa všetkého vďaka nespočítateľným spoločenským výletom výborne poznala okolie Londýna .","Zrejme mala akúsi praktickú ostrieľanosť , ktorá Winstonovi chýbala a podľa všetkého","Zrejme mala akúsi praktickú ostrieľanosť , ktorá Winstonovi chýbala a vďaka nespočítateľným spoločenským výletom","Zrejme mala akúsi praktickú ostrieľanosť , ktorá Winstonovi chýbala a podľa všetkého","Zrejme mala akúsi praktickú ostrieľanosť , ktorá Winstonovi chýbala a vďaka výletom",podľa všetok,vďaka výlet,poznať,podľa všetkého,vďaka nespočítateľným spoločenským výletom,2,4,podľa,vďaka,všetok,výlet,DET,NOUN,prepositional,prepositional,Preverbal,Slovak
"Tá myšlienka mu v skutočnosti v mysli skrsla v podobe vidiny , skleného ťažidla , ktoré sa zrkadlilo na povrchu sklápacieho stola .",Tá myšlienka mu v skutočnosti,Tá myšlienka mu v mysli,Tá myšlienka mu v skutočnosti,Tá myšlienka mu v mysli,v skutočnosť,v myseľ,skrsnúť,v skutočnosti,v mysli,2,2,v,v,skutočnosť,myseľ,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
"V niekoľkých sekundách po prebudení sen i spomienka , ktorá ho podnietila , splynuli v jeho mysli v jedno .","V niekoľkých sekundách po prebudení sen i spomienka , ktorá ho podnietila , splynuli v jeho mysli","V niekoľkých sekundách po prebudení sen i spomienka , ktorá ho podnietila , splynuli v jedno","V niekoľkých sekundách po prebudení sen i spomienka , ktorá ho podnietila , splynuli v mysli","V niekoľkých sekundách po prebudení sen i spomienka , ktorá ho podnietila , splynuli v jedno",v myseľ,v jedno,splynúť,v jeho mysli,v jedno,3,2,v,v,myseľ,jedno,NOUN,NUM,prepositional,prepositional,Postverbal,Slovak
Winston vykročil po chodbe za ňou .,Winston vykročil po chodbe,Winston vykročil za ňou,Winston vykročil po chodbe,Winston vykročil za ňou,po chodba,za ona,vykročiť,po chodbe,za ňou,2,2,po,za,chodba,ona,NOUN,PRON,prepositional,prepositional,Postverbal,Slovak
"Toto ministerstvo však nemuselo uspokojovať mnohoraké potreby straníkov , ale opakovať celú operáciu na nižšej úrovni pre blaho proletariátu .","Toto ministerstvo však nemuselo uspokojovať mnohoraké potreby straníkov , ale opakovať celú operáciu na nižšej úrovni","Toto ministerstvo však nemuselo uspokojovať mnohoraké potreby straníkov , ale opakovať celú operáciu pre blaho proletariátu","Toto ministerstvo však nemuselo uspokojovať mnohoraké potreby straníkov , ale opakovať celú operáciu na úrovni","Toto ministerstvo však nemuselo uspokojovať mnohoraké potreby straníkov , ale opakovať celú operáciu pre blaho",na úroveň,pre blaho,opakovať,na nižšej úrovni,pre blaho proletariátu,3,3,na,pre,úroveň,blaho,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Však vieš , že sa tá zbierka robí od domu k domu .","Však vieš , že sa tá zbierka robí od domu","Však vieš , že sa tá zbierka robí k domu","Však vieš , že sa tá zbierka robí od domu","Však vieš , že sa tá zbierka robí k domu",od dom,k dom,robiť,od domu,k domu,2,2,od,k,dom,dom,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Cestujem do večnosti k Pánu Ježišovi Kristovi .,Cestujem do večnosti,Cestujem k Pánu Ježišovi Kristovi,Cestujem do večnosti,Cestujem k Kristovi,do večnosť,k kristus,cestovať,do večnosti,k Pánu Ježišovi Kristovi,2,4,do,k,večnosť,kristus,NOUN,PROPN,prepositional,prepositional,Postverbal,Slovak
Detský biblický tábor pripravujeme v prekrásnom prostredí Žiarskej doliny v dňoch 31 . 7 . až 7 . 8 . 2004,Detský biblický tábor pripravujeme v prekrásnom prostredí Žiarskej doliny,Detský biblický tábor pripravujeme v dňoch 31 . 7 . až 7 . 8 . 2004,Detský biblický tábor pripravujeme v prostredí,Detský biblický tábor pripravujeme v dňoch,v prostredie,v deň,pripravovať,v prekrásnom prostredí Žiarskej doliny,v dňoch 31 . 7 . až 7 . 8 . 2004,5,12,v,v,prostredie,deň,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Za Slovenského štátu v roku 1941 konal vojenskú službu – šesť týždňov .,Za Slovenského štátu,v roku 1941,Za štátu,v roku,za štát,v rok,konať,Za Slovenského štátu,v roku 1941,3,3,za,v,štát,rok,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
V roku 1977 kvôli zdravotným ťažkostiam odchádza do dôchodku po náročnej a požehnanej práci na vinici Pánovej .,V roku 1977,kvôli zdravotným ťažkostiam,V roku,kvôli ťažkostiam,v rok,kvôli ťažkosť,odchádzať,V roku 1977,kvôli zdravotným ťažkostiam,3,3,v,kvôli,rok,ťažkosť,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
V roku 1977 kvôli zdravotným ťažkostiam odchádza do dôchodku po náročnej a požehnanej práci na vinici Pánovej .,V roku 1977 kvôli zdravotným ťažkostiam odchádza do dôchodku,V roku 1977 kvôli zdravotným ťažkostiam odchádza po náročnej a požehnanej práci na vinici Pánovej,V roku 1977 kvôli zdravotným ťažkostiam odchádza do dôchodku,V roku 1977 kvôli zdravotným ťažkostiam odchádza po práci,do dôchodok,po práca,odchádzať,do dôchodku,po náročnej a požehnanej práci na vinici Pánovej,2,8,do,po,dôchodok,práca,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
V decembri boli služby Božie v ústave s prisluhovaním sviatosti Večere Pánovej .,V decembri boli služby Božie v ústave,V decembri boli služby Božie s prisluhovaním sviatosti Večere Pánovej,V decembri boli služby Božie v ústave,V decembri boli služby Božie s prisluhovaním,v ústav,s prisluhovanie,byť,v ústave,s prisluhovaním sviatosti Večere Pánovej,2,5,v,s,ústav,prisluhovanie,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Pomysli na slobodu , ktorou ťa Boh obdaril , na možnosti , ktoré sa vďaka tomu pred tebou otvorili .","Pomysli na slobodu , ktorou ťa Boh obdaril , na možnosti , ktoré sa vďaka tomu","Pomysli na slobodu , ktorou ťa Boh obdaril , na možnosti , ktoré sa pred tebou","Pomysli na slobodu , ktorou ťa Boh obdaril , na možnosti , ktoré sa vďaka tomu","Pomysli na slobodu , ktorou ťa Boh obdaril , na možnosti , ktoré sa pred tebou",vďaka to,pred ty,otvoriť,vďaka tomu,pred tebou,2,2,vďaka,pred,to,ty,DET,PRON,prepositional,prepositional,Preverbal,Slovak
"Vláda dopracuje a predloží návrh zákona o voľbách do Európskeho parlamentu tak , aby Slovenská republika bola pripravená voliť poslancov do tohto orgánu v prvom polroku 2004 .","Vláda dopracuje a predloží návrh zákona o voľbách do Európskeho parlamentu tak , aby Slovenská republika bola pripravená voliť poslancov do tohto orgánu","Vláda dopracuje a predloží návrh zákona o voľbách do Európskeho parlamentu tak , aby Slovenská republika bola pripravená voliť poslancov v prvom polroku 2004","Vláda dopracuje a predloží návrh zákona o voľbách do Európskeho parlamentu tak , aby Slovenská republika bola pripravená voliť poslancov do orgánu","Vláda dopracuje a predloží návrh zákona o voľbách do Európskeho parlamentu tak , aby Slovenská republika bola pripravená voliť poslancov v polroku",do orgán,v polrok,voliť,do tohto orgánu,v prvom polroku 2004,3,4,do,v,orgán,polrok,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Vláda bude využívať štátne záruky iba v nevyhnutných prípadoch na prefinancovanie splatných úverov so štátnymi zárukami , ak to umožní zákon o štátnej pomoci a ak hrozí realizácia záruk z prostriedkov verejných financií .",Vláda bude využívať štátne záruky iba v nevyhnutných prípadoch,Vláda bude využívať štátne záruky na prefinancovanie splatných úverov so štátnymi zárukami,Vláda bude využívať štátne záruky v prípadoch,Vláda bude využívať štátne záruky na prefinancovanie,v prípad,na prefinancovanie,využívať,iba v nevyhnutných prípadoch,na prefinancovanie splatných úverov so štátnymi zárukami,4,7,v,na,prípad,prefinancovanie,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Daňové zaťaženie sa bude presúvať z priamych daní na dane nepriame .,Daňové zaťaženie sa bude presúvať z priamych daní,Daňové zaťaženie sa bude presúvať na dane nepriame,Daňové zaťaženie sa bude presúvať z daní,Daňové zaťaženie sa bude presúvať na dane,z daň,na daň,presúvať,z priamych daní,na dane nepriame,3,3,z,na,daň,daň,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Vláda je pritom presvedčená o nevyhnutnosti zavádzať do rezortu pôdohospodárstva , pri rešpektovaní niektorých špecifík , trhové podmienky a slobodnú konkurenciu .",Vláda je pritom presvedčená o nevyhnutnosti zavádzať do rezortu pôdohospodárstva,"Vláda je pritom presvedčená o nevyhnutnosti zavádzať , pri rešpektovaní niektorých špecifík ,",Vláda je pritom presvedčená o nevyhnutnosti zavádzať do rezortu,Vláda je pritom presvedčená o nevyhnutnosti zavádzať pri rešpektovaní,do rezort,pri rešpektovanie,zavádzať,do rezortu pôdohospodárstva,", pri rešpektovaní niektorých špecifík ,",3,6,do,pri,rezort,rešpektovanie,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Podľa nich u nás hrdo postavili Stalinovu sochu .,Podľa nich,u nás,Podľa nich,u nás,podľa on,u my,postaviť,Podľa nich,u nás,2,2,podľa,u,on,my,PRON,PRON,prepositional,prepositional,Preverbal,Slovak
A s pocitom viny za svoju neposlušnosť som sa na ňu po celý čas díval .,A s pocitom viny za svoju neposlušnosť,A po celý čas,A s pocitom,A po čas,s pocit,po čas,dívať,s pocitom viny za svoju neposlušnosť,po celý čas,6,3,s,po,pocit,čas,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
Nechodieval k nemu nikto okrem stareny v širokých nohaviciach .,Nechodieval k nemu,Nechodieval okrem stareny v širokých nohaviciach,Nechodieval k nemu,Nechodieval okrem stareny,k on,okrem starena,chodievať,k nemu,okrem stareny v širokých nohaviciach,2,5,k,okrem,on,starena,PRON,NOUN,prepositional,prepositional,Postverbal,Slovak
"Ako mala vo zvyku v takýchto prípadoch , povedala mi , aby som išiel do svojej izby .",Ako mala vo zvyku,Ako mala v takýchto prípadoch,Ako mala vo zvyku,Ako mala v prípadoch,v zvyk,v prípad,mať,vo zvyku,v takýchto prípadoch,2,3,v,v,zvyk,prípad,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Ja som vedel , že jej portrét sa nachádza medzi viečkami medailónu v skrini , kde sú uložené aj biele svadobné šaty so závojom .","Ja som vedel , že jej portrét sa nachádza medzi viečkami medailónu","Ja som vedel , že jej portrét sa nachádza v skrini , kde sú uložené aj biele svadobné šaty so závojom","Ja som vedel , že jej portrét sa nachádza medzi viečkami","Ja som vedel , že jej portrét sa nachádza v skrini",medzi viečko,v skriňa,nachádzať,medzi viečkami medailónu,"v skrini , kde sú uložené aj biele svadobné šaty so závojom",3,12,medzi,v,viečko,skriňa,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Keď boli sviatky , chodil z domu do domu a oznamoval ľuďom , že majú ísť na mítingy .","Keď boli sviatky , chodil z domu","Keď boli sviatky , chodil do domu","Keď boli sviatky , chodil z domu","Keď boli sviatky , chodil do domu",z dom,do dom,chodiť,z domu,do domu,2,2,z,do,dom,dom,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Jej duša odletela do neba o polnoci , keď sa striedali storočia .",Jej duša odletela do neba,Jej duša odletela o polnoci,Jej duša odletela do neba,Jej duša odletela o polnoci,do nebo,o polnoc,odletieť,do neba,o polnoci,2,2,do,o,nebo,polnoc,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Kráčal som za ním po tichej chodbe nemocničného pavilónu a ani som si nevšimol , že Irma nie je s nami .",Kráčal som za ním,Kráčal som po tichej chodbe nemocničného pavilónu,Kráčal som za ním,Kráčal som po chodbe,za on,po chodba,kráčať,za ním,po tichej chodbe nemocničného pavilónu,2,5,za,po,on,chodba,PRON,NOUN,prepositional,prepositional,Postverbal,Slovak
"Prebúdzal som sa o druhej v noci na zvonenie mechanického budíka čínskej výroby , ktorý som mal na nočnom stolíku pri záhlaví postele .",Prebúdzal som sa o druhej v noci,"Prebúdzal som sa na zvonenie mechanického budíka čínskej výroby , ktorý som mal na nočnom stolíku pri záhlaví postele",Prebúdzal som sa o druhej,Prebúdzal som sa na zvonenie,o druhý,na zvonenie,prebúdzať,o druhej v noci,"na zvonenie mechanického budíka čínskej výroby , ktorý som mal na nočnom stolíku pri záhlaví postele",4,16,o,na,druhý,zvonenie,ADJ,NOUN,prepositional,prepositional,Postverbal,Slovak
"Prebúdzal som sa o druhej v noci na zvonenie mechanického budíka čínskej výroby , ktorý som mal na nočnom stolíku pri záhlaví postele .","Prebúdzal som sa o druhej v noci na zvonenie mechanického budíka čínskej výroby , ktorý som mal na nočnom stolíku","Prebúdzal som sa o druhej v noci na zvonenie mechanického budíka čínskej výroby , ktorý som mal pri záhlaví postele","Prebúdzal som sa o druhej v noci na zvonenie mechanického budíka čínskej výroby , ktorý som mal na stolíku","Prebúdzal som sa o druhej v noci na zvonenie mechanického budíka čínskej výroby , ktorý som mal pri záhlaví",na stolík,pri záhlavie,mať,na nočnom stolíku,pri záhlaví postele,3,3,na,pri,stolík,záhlavie,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Na rozdiel od iných stretnutí v ten večer nepila .,Na rozdiel od iných stretnutí,v ten večer,Na stretnutí,v večer,na stretnutie,v večer,piť,Na rozdiel od iných stretnutí,v ten večer,5,3,na,v,stretnutie,večer,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
V piaty deň každého mesiaca išla Irma na poštu s príslušným kódom a priniesla domov sto dolárov .,V piaty deň každého mesiaca išla Irma na poštu,V piaty deň každého mesiaca išla Irma s príslušným kódom,V piaty deň každého mesiaca išla Irma na poštu,V piaty deň každého mesiaca išla Irma s kódom,na pošta,s kód,ísť,na poštu,s príslušným kódom,2,3,na,s,pošta,kód,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Naďalej som stál na slnku , pri policajtoch .",Naďalej som stál na slnku,"Naďalej som stál , pri policajtoch",Naďalej som stál na slnku,Naďalej som stál pri policajtoch,na slnko,pri policajt,stáť,na slnku,", pri policajtoch",2,3,na,pri,slnko,policajt,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Splývali pred mojím duševným zrakom v podobe Lori , ktorá bola ich poslednou metamorfózou .",Splývali pred mojím duševným zrakom,"Splývali v podobe Lori , ktorá bola ich poslednou metamorfózou",Splývali pred zrakom,Splývali v podobe,pred zrak,v podoba,splývať,pred mojím duševným zrakom,"v podobe Lori , ktorá bola ich poslednou metamorfózou",4,9,pred,v,zrak,podoba,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Sedeli sme pri stole oproti sebe .,Sedeli sme pri stole,Sedeli sme oproti sebe,Sedeli sme pri stole,Sedeli sme oproti sebe,pri stôl,oproti seba,sedieť,pri stole,oproti sebe,2,2,pri,oproti,stôl,seba,NOUN,PRON,prepositional,prepositional,Postverbal,Slovak
Mama nastúpila do práce už na druhý deň .,Mama nastúpila do práce,Mama nastúpila už na druhý deň,Mama nastúpila do práce,Mama nastúpila na deň,do práca,na deň,nastúpiť,do práce,už na druhý deň,2,4,do,na,práca,deň,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Začnem podľa poradia , od fascikla s číslom 1 .",Začnem podľa poradia,"Začnem , od fascikla s číslom 1",Začnem podľa poradia,Začnem od fascikla,podľa poradie,od fascikel,začať,podľa poradia,", od fascikla s číslom 1",2,6,podľa,od,poradie,fascikel,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Vtedy nás poslali na brigádu do Jonufëru pri Vlore , kde sme mesiac budovali terasové polia .",Vtedy nás poslali na brigádu,"Vtedy nás poslali do Jonufëru pri Vlore , kde sme mesiac budovali terasové polia",Vtedy nás poslali na brigádu,Vtedy nás poslali do Jonufëru,na brigáda,do jonufër,poslať,na brigádu,"do Jonufëru pri Vlore , kde sme mesiac budovali terasové polia",2,11,na,do,brigáda,jonufër,NOUN,PROPN,prepositional,prepositional,Postverbal,Slovak
Celú noc som sa prevaľoval na posteli v hotelovej izbe a nemohol som sa zmieriť s realitou .,Celú noc som sa prevaľoval na posteli,Celú noc som sa prevaľoval v hotelovej izbe,Celú noc som sa prevaľoval na posteli,Celú noc som sa prevaľoval v izbe,na posteľ,v izba,prevaľovať,na posteli,v hotelovej izbe,2,3,na,v,posteľ,izba,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Smutne som hľadel na seba v zrkadle .,Smutne som hľadel na seba,Smutne som hľadel v zrkadle,Smutne som hľadel na seba,Smutne som hľadel v zrkadle,na seba,v zrkadlo,hľadieť,na seba,v zrkadle,2,2,na,v,seba,zrkadlo,PRON,NOUN,prepositional,prepositional,Postverbal,Slovak
"Faika stála pri mne , s červenou tvárou .",Faika stála pri mne,"Faika stála , s červenou tvárou",Faika stála pri mne,Faika stála s tvárou,pri ja,s tvár,stáť,pri mne,", s červenou tvárou",2,4,pri,s,ja,tvár,PRON,NOUN,prepositional,prepositional,Postverbal,Slovak
"V ušiach mi zostala len ozvena jeho hlasu a v diaľke , na úpätí podstavca bez sochy , som uvidel Háda .",V ušiach mi zostala len ozvena jeho hlasu a v diaľke,"V ušiach mi zostala len ozvena jeho hlasu a , na úpätí podstavca bez sochy ,",V ušiach mi zostala len ozvena jeho hlasu a v diaľke,V ušiach mi zostala len ozvena jeho hlasu a na úpätí,v diaľka,na úpätie,uvidieť,v diaľke,", na úpätí podstavca bez sochy ,",2,7,v,na,diaľka,úpätie,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
V tú noc som po mnohých rokoch pocítil potrebu písať poéziu .,V tú noc,po mnohých rokoch,V noc,po rokoch,v noc,po rok,pocítiť,V tú noc,po mnohých rokoch,3,3,v,po,noc,rok,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
Pre chlad som za stolom nikdy nezaspal .,Pre chlad,za stolom,Pre chlad,za stolom,pre chlad,za stôl,zaspať,Pre chlad,za stolom,2,2,pre,za,chlad,stôl,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
Bolo by hanba predstúpiť pred žiakov v takom stave .,Bolo by hanba predstúpiť pred žiakov,Bolo by hanba predstúpiť v takom stave,Bolo by hanba predstúpiť pred žiakov,Bolo by hanba predstúpiť v stave,pred žiak,v stav,predstúpiť,pred žiakov,v takom stave,2,3,pred,v,žiak,stav,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Sedela na pohovke len v kombiné a čítala jednu z mojich poviedok .,Sedela na pohovke,Sedela len v kombiné,Sedela na pohovke,Sedela v kombiné,na pohovka,v kombiné,sedieť,na pohovke,len v kombiné,2,3,na,v,pohovka,kombiné,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Keď sa mi posmievala , zmocňovala sa ma trpká zlosť , napriek tomu medzi nami nedochádzalo k scénam .","Keď sa mi posmievala , zmocňovala sa ma trpká zlosť , napriek tomu","Keď sa mi posmievala , zmocňovala sa ma trpká zlosť , medzi nami","Keď sa mi posmievala , zmocňovala sa ma trpká zlosť , napriek tomu","Keď sa mi posmievala , zmocňovala sa ma trpká zlosť , medzi nami",napriek to,medzi my,dochádzať,napriek tomu,medzi nami,2,2,napriek,medzi,to,my,DET,PRON,prepositional,prepositional,Preverbal,Slovak
Potom sme išli na večeru do hotelovej reštaurácie .,Potom sme išli na večeru,Potom sme išli do hotelovej reštaurácie,Potom sme išli na večeru,Potom sme išli do reštaurácie,na večera,do reštaurácia,ísť,na večeru,do hotelovej reštaurácie,2,3,na,do,večera,reštaurácia,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Tamojší zdravotník i Delina prišli do tej dediny z mesta .,Tamojší zdravotník i Delina prišli do tej dediny,Tamojší zdravotník i Delina prišli z mesta,Tamojší zdravotník i Delina prišli do dediny,Tamojší zdravotník i Delina prišli z mesta,do dedina,z mesto,prísť,do tej dediny,z mesta,3,2,do,z,dedina,mesto,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
A jeho želanie zostať v ten deň so mnou ma dojalo .,A jeho želanie zostať v ten deň,A jeho želanie zostať so mnou,A jeho želanie zostať v deň,A jeho želanie zostať so mnou,v deň,s ja,zostať,v ten deň,so mnou,3,2,v,s,deň,ja,NOUN,PRON,prepositional,prepositional,Postverbal,Slovak
Za týchto okolností sa mi v diaľke zjavilo mytologické božstvo záhrobného sveta .,Za týchto okolností,v diaľke,Za okolností,v diaľke,za okolnosť,v diaľka,zjaviť,Za týchto okolností,v diaľke,3,2,za,v,okolnosť,diaľka,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
"Jediný , kto môže byť so mnou pred oltárom , si ty .","Jediný , kto môže byť so mnou","Jediný , kto môže byť pred oltárom","Jediný , kto môže byť so mnou","Jediný , kto môže byť pred oltárom",s ja,pred oltár,byť,so mnou,pred oltárom,2,2,s,pred,ja,oltár,PRON,NOUN,prepositional,prepositional,Postverbal,Slovak
"Oči mi na chvíľu zastali na tenkej retiazke , na odhalenej časti pŕs .",Oči mi na chvíľu zastali na tenkej retiazke,"Oči mi na chvíľu zastali , na odhalenej časti pŕs",Oči mi na chvíľu zastali na retiazke,Oči mi na chvíľu zastali na časti,na retiazka,na časť,zastať,na tenkej retiazke,", na odhalenej časti pŕs",3,5,na,na,retiazka,časť,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Namiesto toho sa predo mnou opäť zjavila Lorina tvár .,Namiesto toho,predo mnou,Namiesto toho,predo mnou,namiesto to,pred ja,zjaviť,Namiesto toho,predo mnou,2,2,namiesto,pred,to,ja,DET,PRON,prepositional,prepositional,Preverbal,Slovak
"Prikázali mi , aby som bol na druhý deň okolo poludnia v hotelovej hale , odkiaľ pôjdeme do kostola na svadobný obrad .","Prikázali mi , aby som bol na druhý deň okolo poludnia v hotelovej hale , odkiaľ pôjdeme do kostola","Prikázali mi , aby som bol na druhý deň okolo poludnia v hotelovej hale , odkiaľ pôjdeme na svadobný obrad","Prikázali mi , aby som bol na druhý deň okolo poludnia v hotelovej hale , odkiaľ pôjdeme do kostola","Prikázali mi , aby som bol na druhý deň okolo poludnia v hotelovej hale , odkiaľ pôjdeme na obrad",do kostol,na obrad,ísť,do kostola,na svadobný obrad,2,3,do,na,kostol,obrad,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Raňajky sa podávajú na prízemí , do deviatej .",Raňajky sa podávajú na prízemí,"Raňajky sa podávajú , do deviatej",Raňajky sa podávajú na prízemí,Raňajky sa podávajú do deviatej,na prízemie,do deviaty,podávať,na prízemí,", do deviatej",2,3,na,do,prízemie,deviaty,NOUN,ADJ,prepositional,prepositional,Postverbal,Slovak
Zostal som pri telefóne so zatajeným dychom .,Zostal som pri telefóne,Zostal som so zatajeným dychom,Zostal som pri telefóne,Zostal som so dychom,pri telefón,s dych,zostať,pri telefóne,so zatajeným dychom,2,3,pri,s,telefón,dych,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"A keď som ho počúval , pri akejsi zmene v zafarbení jeho hlasu sa mi na chvíľu zazdalo , že ho poznám .","A keď som ho počúval , pri akejsi zmene v zafarbení jeho hlasu","A keď som ho počúval , na chvíľu","A keď som ho počúval , pri zmene","A keď som ho počúval , na chvíľu",pri zmena,na chvíľa,zazdať,pri akejsi zmene v zafarbení jeho hlasu,na chvíľu,7,2,pri,na,zmena,chvíľa,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
"Dozvedel som sa o tom na druhý deň , z novín .",Dozvedel som sa o tom na druhý deň,"Dozvedel som sa o tom , z novín",Dozvedel som sa o tom na deň,Dozvedel som sa o tom z novín,na deň,z noviny,dozvedieť,na druhý deň,", z novín",3,3,na,z,deň,noviny,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Začal som chodiť po izbe s telefónom v ruke .,Začal som chodiť po izbe,Začal som chodiť s telefónom v ruke,Začal som chodiť po izbe,Začal som chodiť s telefónom,po izba,s telefón,chodiť,po izbe,s telefónom v ruke,2,4,po,s,izba,telefón,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Ekonomická i politická moc sa dostáva z rúk starej aristokracie do rúk novej buržoázie a literatúra sa usiluje vyhovieť potrebám novej vládnúcej vrstvy .,Ekonomická i politická moc sa dostáva z rúk starej aristokracie,Ekonomická i politická moc sa dostáva do rúk novej buržoázie,Ekonomická i politická moc sa dostáva z rúk,Ekonomická i politická moc sa dostáva do rúk,z ruka,do ruka,dostávať,z rúk starej aristokracie,do rúk novej buržoázie,4,4,z,do,ruka,ruka,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
S odporným škrekotom z nej stúpali čarodejné výpary .,S odporným škrekotom,z nej,S škrekotom,z nej,s škrekot,z ona,stúpať,S odporným škrekotom,z nej,3,2,s,z,škrekot,ona,NOUN,PRON,prepositional,prepositional,Preverbal,Slovak
So žiarivým trojzubcom v mohutnej ruke sa nad nimi týčila ako predzvesť smrteľných bleskov .,So žiarivým trojzubcom v mohutnej ruke,nad nimi,So trojzubcom,nad nimi,s trojzubec,nad on,týčiť,So žiarivým trojzubcom v mohutnej ruke,nad nimi,6,2,s,nad,trojzubec,on,NOUN,PRON,prepositional,prepositional,Preverbal,Slovak
Na tretí raz sa s ohlušujúcim rachotom rozletela dokorán .,Na tretí raz,s ohlušujúcim rachotom,Na raz,s rachotom,na raz,s rachot,rozletieť,Na tretí raz,s ohlušujúcim rachotom,3,3,na,s,raz,rachot,ADV,NOUN,prepositional,prepositional,Preverbal,Slovak
