Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
Že na prijateljskih tekmah pred sezono pa so ti navijači vedno znova na različne načine protestirali proti novim rdeče - belim oziroma modrim dresom .,Že na prijateljskih tekmah pred sezono,Že na različne načine,Že na tekmah,Že na načine,na tekma,na način,protestirati,na prijateljskih tekmah pred sezono,na različne načine,5,3,na,na,tekma,način,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovenian
"V Sloveniji predvsem zaradi pomanjkanja cenejših igrišč še ni tako , vendar smo na dobri poti .",V Sloveniji,zaradi pomanjkanja cenejših igrišč,V Sloveniji,zaradi pomanjkanja,v Slovenija,zaradi pomanjkanje,biti,V Sloveniji,zaradi pomanjkanja cenejših igrišč,2,4,v,zaradi,Slovenija,pomanjkanje,PROPN,NOUN,prepositional,prepositional,Preverbal,Slovenian
"Kanelone uvrščamo v Evropi h klasičnim italijanskim testeninam , kot so špageti ali ravioli .",Kanelone uvrščamo v Evropi,"Kanelone uvrščamo h klasičnim italijanskim testeninam , kot so špageti ali ravioli",Kanelone uvrščamo v Evropi,Kanelone uvrščamo h testeninam,v Evropa,k testenina,uvrščati,v Evropi,"h klasičnim italijanskim testeninam , kot so špageti ali ravioli",2,10,v,k,Evropa,testenina,PROPN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Ko v bližini ni bilo prodajalk , je vrečko vrgel skozi okno na ulico , kjer je čakal R. J. Trik so vseeno opazili zaposleni in B. K. prijeli do prihoda policistov , ki so tatinski par kazensko ovadili .","Ko v bližini ni bilo prodajalk , je vrečko vrgel skozi okno","Ko v bližini ni bilo prodajalk , je vrečko vrgel na ulico , kjer je čakal R. J.","Ko v bližini ni bilo prodajalk , je vrečko vrgel skozi okno","Ko v bližini ni bilo prodajalk , je vrečko vrgel na ulico",skozi okno,na ulica,vreči,skozi okno,"na ulico , kjer je čakal R. J.",2,8,skozi,na,okno,ulica,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Po sklepu vlade naj bi delovna skupina , ki jo vodimo , v enem mesecu pripravila antidiskriminacijski zakon .",Po sklepu vlade,v enem mesecu,Po sklepu,v mesecu,po sklep,v mesec,pripraviti,Po sklepu vlade,v enem mesecu,3,3,po,v,sklep,mesec,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovenian
"» Ah , končno sem dočakala te presnete točke , « je malce po prihodu v cilj dejala tekmovalka , ki se je k slovenski biatlonski reprezentanci preselila iz vrst hrvaških nordijcev pred sezono 2000 / 01 .","» Ah , končno sem dočakala te presnete točke , « je malce po prihodu v cilj dejala tekmovalka , ki se je k slovenski biatlonski reprezentanci preselila iz vrst hrvaških nordijcev","» Ah , končno sem dočakala te presnete točke , « je malce po prihodu v cilj dejala tekmovalka , ki se je k slovenski biatlonski reprezentanci preselila pred sezono 2000 / 01","» Ah , končno sem dočakala te presnete točke , « je malce po prihodu v cilj dejala tekmovalka , ki se je k slovenski biatlonski reprezentanci preselila iz vrst","» Ah , končno sem dočakala te presnete točke , « je malce po prihodu v cilj dejala tekmovalka , ki se je k slovenski biatlonski reprezentanci preselila pred sezono",iz vrsta,pred sezona,preseliti,iz vrst hrvaških nordijcev,pred sezono 2000 / 01,4,5,iz,pred,vrsta,sezona,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Ocenjevali jih bodo po dveh in po štirih letih in če bo ocena ugodna , se bodo naslednjič znašli pod drobnogledom čez šest let .","Ocenjevali jih bodo po dveh in po štirih letih in če bo ocena ugodna , se bodo naslednjič znašli pod drobnogledom","Ocenjevali jih bodo po dveh in po štirih letih in če bo ocena ugodna , se bodo naslednjič znašli čez šest let","Ocenjevali jih bodo po dveh in po štirih letih in če bo ocena ugodna , se bodo naslednjič znašli pod drobnogledom","Ocenjevali jih bodo po dveh in po štirih letih in če bo ocena ugodna , se bodo naslednjič znašli čez let",pod drobnogled,čez leto,znajti,pod drobnogledom,čez šest let,2,3,pod,čez,drobnogled,leto,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Klub LokalPatriot iz Novega mesta v soboto ob 17. uri prireja večer , posvečen ženskim željam in potrebam .",Klub LokalPatriot iz Novega mesta v soboto,Klub LokalPatriot iz Novega mesta ob 17. uri,Klub LokalPatriot iz Novega mesta v soboto,Klub LokalPatriot iz Novega mesta ob uri,v sobota,ob ura,prirejati,v soboto,ob 17. uri,2,3,v,ob,sobota,ura,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovenian
Po različnih virih so v Guantanamu doslej zabeležili že okoli 30 poskusov samomorov .,Po različnih virih,v Guantanamu,Po virih,v Guantanamu,po vir,v Guantanamo,zabeležiti,Po različnih virih,v Guantanamu,3,2,po,v,vir,Guantanamo,NOUN,PROPN,prepositional,prepositional,Preverbal,Slovenian
"Helena Bargoltz ( Švedska ) je svoj prispevek k tej temi končala s vprašanjem : le kako bi reagirala ameriška vlada , če bi se njeni državljani nenadoma znašli v takšnem položaju in v takšnih razmerah , v kakršnih zdaj v Guantanamu živi teh 680 ujetnikov ?","Helena Bargoltz ( Švedska ) je svoj prispevek k tej temi končala s vprašanjem : le kako bi reagirala ameriška vlada , če bi se njeni državljani nenadoma znašli v takšnem položaju in v takšnih razmerah , v kakršnih","Helena Bargoltz ( Švedska ) je svoj prispevek k tej temi končala s vprašanjem : le kako bi reagirala ameriška vlada , če bi se njeni državljani nenadoma znašli v takšnem položaju in v takšnih razmerah , v Guantanamu","Helena Bargoltz ( Švedska ) je svoj prispevek k tej temi končala s vprašanjem : le kako bi reagirala ameriška vlada , če bi se njeni državljani nenadoma znašli v takšnem položaju in v takšnih razmerah , v kakršnih","Helena Bargoltz ( Švedska ) je svoj prispevek k tej temi končala s vprašanjem : le kako bi reagirala ameriška vlada , če bi se njeni državljani nenadoma znašli v takšnem položaju in v takšnih razmerah , v Guantanamu",v kakršen,v Guantanamo,živeti,v kakršnih,v Guantanamu,2,2,v,v,kakršen,Guantanamo,DET,PROPN,prepositional,prepositional,Preverbal,Slovenian
"V Šmartnem so se pred začetkom sezone soočili z nekaj neprijetnostmi , ki pa so jih uspešno prebrodili .",V Šmartnem,pred začetkom sezone,V Šmartnem,pred začetkom,v Šmartno,pred začetek,soočiti,V Šmartnem,pred začetkom sezone,2,3,v,pred,Šmartno,začetek,PROPN,NOUN,prepositional,prepositional,Preverbal,Slovenian
"Vendar naj pripomnimo , da slednje v nominalnih zneskih ni tako kritično , kot se zdi : Za povprečno tovrstno stanovanje , veliko 61 kvadratnih metrov in ocenjeno s 143 točkami , bodo morali leta 2007 namesto 11.314 tolarjev plačati 20.864 tolarjev ( neupoštevaje inflacijo ) .","Vendar naj pripomnimo , da slednje v nominalnih zneskih ni tako kritično , kot se zdi : Za povprečno tovrstno stanovanje , veliko 61 kvadratnih metrov in ocenjeno s 143 točkami ,","Vendar naj pripomnimo , da slednje v nominalnih zneskih ni tako kritično , kot se zdi : namesto 11.314 tolarjev","Vendar naj pripomnimo , da slednje v nominalnih zneskih ni tako kritično , kot se zdi : Za stanovanje","Vendar naj pripomnimo , da slednje v nominalnih zneskih ni tako kritično , kot se zdi : namesto tolarjev",za stanovanje,namesto tolar,plačati,"Za povprečno tovrstno stanovanje , veliko 61 kvadratnih metrov in ocenjeno s 143 točkami ,",namesto 11.314 tolarjev,15,3,za,namesto,stanovanje,tolar,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovenian
"V Italiji je pred nekaj dnevi izšla znamka nominale 2,80 evra , ki jo reklamirajo kot umetnost čipke .",V Italiji,pred nekaj dnevi,V Italiji,pred dnevi,v Italija,pred dan,iziti,V Italiji,pred nekaj dnevi,2,3,v,pred,Italija,dan,PROPN,NOUN,prepositional,prepositional,Preverbal,Slovenian
Poleg diete in zdravega načina življenja k zniževanju vrednosti zlasti slabega holesterola zelo pripomorejo tudi zdravila satini .,Poleg diete in zdravega načina življenja,k zniževanju vrednosti zlasti slabega holesterola,Poleg diete,k zniževanju,poleg dieta,k zniževanje,pripomoči,Poleg diete in zdravega načina življenja,k zniževanju vrednosti zlasti slabega holesterola,6,6,poleg,k,dieta,zniževanje,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovenian
"MARIBOR , 4. V torek zvečer je v kraju Kalše prišlo do požara v starejši stanovanjski hiši .","MARIBOR , 4. V torek zvečer","MARIBOR , 4. v kraju Kalše","MARIBOR , 4. V torek","MARIBOR , 4. v kraju",v torek,v kraj,priti,V torek zvečer,v kraju Kalše,3,3,v,v,torek,kraj,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovenian
"MARIBOR , 4. V torek zvečer je v kraju Kalše prišlo do požara v starejši stanovanjski hiši .","MARIBOR , 4. V torek zvečer je v kraju Kalše prišlo do požara","MARIBOR , 4. V torek zvečer je v kraju Kalše prišlo v starejši stanovanjski hiši","MARIBOR , 4. V torek zvečer je v kraju Kalše prišlo do požara","MARIBOR , 4. V torek zvečer je v kraju Kalše prišlo v hiši",do požar,v hiša,priti,do požara,v starejši stanovanjski hiši,2,4,do,v,požar,hiša,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Nebo so zastirali oblaki , a je bilo kljub temu mogoče za njimi zaslutiti skoraj polno luno .","Nebo so zastirali oblaki , a je bilo kljub temu","Nebo so zastirali oblaki , a je bilo za njimi","Nebo so zastirali oblaki , a je bilo kljub temu","Nebo so zastirali oblaki , a je bilo za njimi",kljub ta,za on,zaslutiti,kljub temu,za njimi,2,2,kljub,za,ta,on,DET,PRON,prepositional,prepositional,Preverbal,Slovenian
"V bogatih četrtih , na jugu , pa so sredi veličastnih parkov kraljevali kioski .","V bogatih četrtih , na jugu ,",sredi veličastnih parkov,V četrtih,sredi parkov,v četrt,sredi park,kraljevati,"V bogatih četrtih , na jugu ,",sredi veličastnih parkov,7,3,v,sredi,četrt,park,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovenian
"Levine si je oddahnil in pogledal dol , proti Diegu , ki je bil kakih šest metrov pod njim v steni .","Levine si je oddahnil in pogledal dol , proti Diegu , ki je bil kakih šest metrov pod njim","Levine si je oddahnil in pogledal dol , proti Diegu , ki je bil v steni","Levine si je oddahnil in pogledal dol , proti Diegu , ki je bil pod njim","Levine si je oddahnil in pogledal dol , proti Diegu , ki je bil v steni",pod on,v stena,biti,kakih šest metrov pod njim,v steni,5,2,pod,v,on,stena,PRON,NOUN,prepositional,prepositional,Postverbal,Slovenian
Prosper mu jo je prestrašen vzel iz roke in ga zvlekel iz gneče pod temno arkado .,Prosper mu jo je prestrašen vzel iz roke in ga zvlekel iz gneče,Prosper mu jo je prestrašen vzel iz roke in ga zvlekel pod temno arkado,Prosper mu jo je prestrašen vzel iz roke in ga zvlekel iz gneče,Prosper mu jo je prestrašen vzel iz roke in ga zvlekel pod arkado,iz gneča,pod arkada,zvleči,iz gneče,pod temno arkado,2,3,iz,pod,gneča,arkada,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Sin doktorja Massima mu je še tako hitro zamašil usta , da malim lopovom ni utegnil omeniti , da zunaj pred vrati v prepišni škatli sameva uboga prehlajena želva .","Sin doktorja Massima mu je še tako hitro zamašil usta , da malim lopovom ni utegnil omeniti , da zunaj pred vrati","Sin doktorja Massima mu je še tako hitro zamašil usta , da malim lopovom ni utegnil omeniti , da v prepišni škatli","Sin doktorja Massima mu je še tako hitro zamašil usta , da malim lopovom ni utegnil omeniti , da pred vrati","Sin doktorja Massima mu je še tako hitro zamašil usta , da malim lopovom ni utegnil omeniti , da v škatli",pred vrata,v škatla,samevati,zunaj pred vrati,v prepišni škatli,3,3,pred,v,vrata,škatla,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovenian
Osa se je premrzla prestopala z noge na nogo .,Osa se je premrzla prestopala z noge,Osa se je premrzla prestopala na nogo,Osa se je premrzla prestopala z noge,Osa se je premrzla prestopala na nogo,z noga,na noga,prestopati,z noge,na nogo,2,2,z,na,noga,noga,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Suho listje jima je šelestelo pod čevlji , ko sta se plazila mimo opustelih gredic in praznih posod za rože proti hiši .","Suho listje jima je šelestelo pod čevlji , ko sta se plazila mimo opustelih gredic in praznih posod za rože","Suho listje jima je šelestelo pod čevlji , ko sta se plazila proti hiši","Suho listje jima je šelestelo pod čevlji , ko sta se plazila mimo gredic","Suho listje jima je šelestelo pod čevlji , ko sta se plazila proti hiši",mimo gredica,proti hiša,plaziti,mimo opustelih gredic in praznih posod za rože,proti hiši,8,2,mimo,proti,gredica,hiša,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
Vabim vas na tortice v slaščičarno tja čez .,Vabim vas na tortice,Vabim vas v slaščičarno tja čez,Vabim vas na tortice,Vabim vas v slaščičarno,na tortica,v slaščičarna,vabiti,na tortice,v slaščičarno tja čez,2,4,na,v,tortica,slaščičarna,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Renzo je Prosperja in Scipia popeljal za hišo skozi lesene arkade , s katerih je viselo zmrznjeno listje .",Renzo je Prosperja in Scipia popeljal za hišo,"Renzo je Prosperja in Scipia popeljal skozi lesene arkade , s katerih je viselo zmrznjeno listje",Renzo je Prosperja in Scipia popeljal za hišo,Renzo je Prosperja in Scipia popeljal skozi arkade,za hiša,skozi arkada,popeljati,za hišo,"skozi lesene arkade , s katerih je viselo zmrznjeno listje",2,10,za,skozi,hiša,arkada,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"» Z Morosino sva bila še zelo majhna , ko je najina mama prišla k Vallaressovim za kuhinjsko pomočnico .","» Z Morosino sva bila še zelo majhna , ko je najina mama prišla k Vallaressovim","» Z Morosino sva bila še zelo majhna , ko je najina mama prišla za kuhinjsko pomočnico","» Z Morosino sva bila še zelo majhna , ko je najina mama prišla k Vallaressovim","» Z Morosino sva bila še zelo majhna , ko je najina mama prišla za pomočnico",k Vallaressov,za pomočnica,priti,k Vallaressovim,za kuhinjsko pomočnico,2,3,k,za,Vallaressov,pomočnica,ADJ,NOUN,prepositional,prepositional,Postverbal,Slovenian
Med številnimi ponudniki kmetijske tehnike smo v Veroni odkrili tudi podjetje Bonino .,Med številnimi ponudniki kmetijske tehnike,v Veroni,Med ponudniki,v Veroni,med ponudnik,v Verona,odkriti,Med številnimi ponudniki kmetijske tehnike,v Veroni,5,2,med,v,ponudnik,Verona,NOUN,PROPN,prepositional,prepositional,Preverbal,Slovenian
"Priključek je zanimiv za kmetije , ki preko sezone krmijo z zeleno krmo v hlevu ( t. i. zeleni krmni trak ) .","Priključek je zanimiv za kmetije , ki preko sezone krmijo z zeleno krmo","Priključek je zanimiv za kmetije , ki preko sezone krmijo v hlevu ( t. i. zeleni krmni trak )","Priključek je zanimiv za kmetije , ki preko sezone krmijo z krmo","Priključek je zanimiv za kmetije , ki preko sezone krmijo v hlevu",z krma,v hlev,krmiti,z zeleno krmo,v hlevu ( t. i. zeleni krmni trak ),3,9,z,v,krma,hlev,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Hkrati se kot Palestinci počutijo potomci prvotnih prebivalcev teritorija , s katerega so jih v davni preteklosti pregnali Hebrejci .","Hkrati se kot Palestinci počutijo potomci prvotnih prebivalcev teritorija , s katerega","Hkrati se kot Palestinci počutijo potomci prvotnih prebivalcev teritorija , v davni preteklosti","Hkrati se kot Palestinci počutijo potomci prvotnih prebivalcev teritorija , s katerega","Hkrati se kot Palestinci počutijo potomci prvotnih prebivalcev teritorija , v preteklosti",z kateri,v preteklost,pregnati,s katerega,v davni preteklosti,2,3,z,v,kateri,preteklost,DET,NOUN,prepositional,prepositional,Preverbal,Slovenian
"Že pred leti se je v urejenem kaosu Karpovih izrezkov znašel gospod Peter Florjančič ( o njem smo lani aprila pisali v Nedelu ) iz Zgodbe o gospodu P. F. , dokumentarnega filma , ki bo premierno prikazan prihodnji konec tedna na Festivalu slovenskega filma v Portorožu .",Že pred leti,Že v urejenem kaosu Karpovih izrezkov,Že pred leti,Že v kaosu,pred leto,v kaos,znajti,pred leti,v urejenem kaosu Karpovih izrezkov,2,5,pred,v,leto,kaos,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovenian
"Precej pozneje se je pojavil pri Sandiju Čolniku v njegovem Večernem gostu in opazil sem , da je to ta isti človek iz članka , ki ga že hranim v fasciklu .",Precej pozneje se je pojavil pri Sandiju Čolniku,Precej pozneje se je pojavil v njegovem Večernem gostu,Precej pozneje se je pojavil pri Sandiju,Precej pozneje se je pojavil v gostu,pri Sandi,v gost,pojaviti,pri Sandiju Čolniku,v njegovem Večernem gostu,3,4,pri,v,Sandi,gost,PROPN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Ja , se je nasmehnil Florijan in obmiroval s pogledom na skupinici kaplanov iz okoliških mestec in vasi , ki so se hranili ob obloženi mizi sredi prostora , ampak svet je ne glede na muke zadnjih dni odrešen .","Ja , se je nasmehnil Florijan in obmiroval s pogledom","Ja , se je nasmehnil Florijan in obmiroval na skupinici kaplanov iz okoliških mestec in vasi , ki so se hranili ob obloženi mizi sredi prostora ,","Ja , se je nasmehnil Florijan in obmiroval s pogledom","Ja , se je nasmehnil Florijan in obmiroval na skupinici",z pogled,na skupinica,obmirovati,s pogledom,"na skupinici kaplanov iz okoliških mestec in vasi , ki so se hranili ob obloženi mizi sredi prostora ,",2,19,z,na,pogled,skupinica,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
Pognal se je skozi vrsto na spodnji trg .,Pognal se je skozi vrsto,Pognal se je na spodnji trg,Pognal se je skozi vrsto,Pognal se je na trg,skozi vrsta,na trg,pognati,skozi vrsto,na spodnji trg,2,3,skozi,na,vrsta,trg,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
Jugoslovanski narodi so izšli iz hladne vojne brez skupne identitete .,Jugoslovanski narodi so izšli iz hladne vojne,Jugoslovanski narodi so izšli brez skupne identitete,Jugoslovanski narodi so izšli iz vojne,Jugoslovanski narodi so izšli brez identitete,iz vojna,brez identiteta,iziti,iz hladne vojne,brez skupne identitete,3,3,iz,brez,vojna,identiteta,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Tako smo se po zaslugi njenega prepričevanja proti grozeči zanemarjenosti oborožili še z drugim sesalcem , če bi se zgodilo , da bi morali naš 1100 - vatni sesalec nekega dne dati v popravilo .",Tako smo se po zaslugi njenega prepričevanja,Tako smo se proti grozeči zanemarjenosti,Tako smo se po zaslugi,Tako smo se proti zanemarjenosti,po zasluga,proti zanemarjenost,oborožiti,po zaslugi njenega prepričevanja,proti grozeči zanemarjenosti,4,3,po,proti,zasluga,zanemarjenost,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovenian
Pri večerji je z mano govorila o tem !,Pri večerji,z mano,Pri večerji,z mano,pri večerja,z jaz,govoriti,Pri večerji,z mano,2,2,pri,z,večerja,jaz,NOUN,PRON,prepositional,prepositional,Preverbal,Slovenian
"Nisem bil pri stvari samo z razumom , temveč tudi s čustvi .",Nisem bil pri stvari,"Nisem bil z razumom , temveč tudi s čustvi",Nisem bil pri stvari,Nisem bil z razumom,pri stvar,z razum,biti,pri stvari,"z razumom , temveč tudi s čustvi",2,7,pri,z,stvar,razum,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Sredi osemdesetih pa je v kritiki samoupravnega podjetja razvil teorijo dinamične zmožnosti podjetja , v katere središče je postavil produkcijski faktor podjetništva .",Sredi osemdesetih,v kritiki samoupravnega podjetja,Sredi osemdesetih,v kritiki,sredi osemdeseti,v kritika,razviti,Sredi osemdesetih,v kritiki samoupravnega podjetja,2,4,sredi,v,osemdeseti,kritika,ADJ,NOUN,prepositional,prepositional,Preverbal,Slovenian
"Ko je strateg slovenskih prvakinj Vinko Kandija skupaj s podpredsednikom kluba Marjanom Dolerjem v soboto obiskal dunajsko katedralo sv. Štefana , najbrž ni upal pomisliti , da bodo njegove prošnje in molitve zares uresničene .",Ko je strateg slovenskih prvakinj Vinko Kandija skupaj s podpredsednikom kluba Marjanom Dolerjem,Ko je strateg slovenskih prvakinj Vinko Kandija skupaj v soboto,Ko je strateg slovenskih prvakinj Vinko Kandija skupaj s podpredsednikom,Ko je strateg slovenskih prvakinj Vinko Kandija skupaj v soboto,z podpredsednik,v sobota,obiskati,s podpredsednikom kluba Marjanom Dolerjem,v soboto,5,2,z,v,podpredsednik,sobota,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovenian
"Gre za najdaljšo kazen zaradi kokaina , ki jo je izrekla italijanska nogometna zveza .","Gre za najdaljšo kazen zaradi kokaina , ki jo je izrekla italijanska nogometna zveza",Gre zaradi kokaina,Gre za kazen,Gre zaradi kokaina,za kazen,zaradi kokain,iti,"za najdaljšo kazen zaradi kokaina , ki jo je izrekla italijanska nogometna zveza",zaradi kokaina,13,2,za,zaradi,kazen,kokain,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Bilo je pri šestih , sedmih letih in potem sem šel v Primorju skozi vse selekcije .","Bilo je pri šestih , sedmih letih in potem sem šel v Primorju","Bilo je pri šestih , sedmih letih in potem sem šel skozi vse selekcije","Bilo je pri šestih , sedmih letih in potem sem šel v Primorju","Bilo je pri šestih , sedmih letih in potem sem šel skozi selekcije",v primorje,skozi selekcija,iti,v Primorju,skozi vse selekcije,2,3,v,skozi,primorje,selekcija,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Zanimanje za Beckhama sta ob koncu minule sezone kazala tudi italijanska kluba Inter in AC Milan , pred tednom dni pa je United sporočil , da se je dogovoril za možnost prodaje nogometaša v Barcelono .",Zanimanje za Beckhama,Zanimanje ob koncu minule sezone,Zanimanje za Beckhama,Zanimanje ob koncu,za Beckham,ob konec,kazati,za Beckhama,ob koncu minule sezone,2,4,za,ob,Beckham,konec,PROPN,NOUN,prepositional,prepositional,Preverbal,Slovenian
"Uspehi niso izostali in klub je v letih 2000 in 2002 osvojil ligo prvakov , najbolj prestižno evropsko tekmovanje , potem ko je s prodajo zemljišča za trening v centru Madrida zbral dovolj sredstev , da je poplačal 240 milijonov dolarjev dolgov iz prejšnjih let .","Uspehi niso izostali in klub je v letih 2000 in 2002 osvojil ligo prvakov , najbolj prestižno evropsko tekmovanje , potem ko je s prodajo zemljišča za trening","Uspehi niso izostali in klub je v letih 2000 in 2002 osvojil ligo prvakov , najbolj prestižno evropsko tekmovanje , potem ko je v centru Madrida","Uspehi niso izostali in klub je v letih 2000 in 2002 osvojil ligo prvakov , najbolj prestižno evropsko tekmovanje , potem ko je s prodajo","Uspehi niso izostali in klub je v letih 2000 in 2002 osvojil ligo prvakov , najbolj prestižno evropsko tekmovanje , potem ko je v centru",z prodaja,v center,zbrati,s prodajo zemljišča za trening,v centru Madrida,5,3,z,v,prodaja,center,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovenian
"Medtem ko je Jereb popoldne dvignil tempo , je bil na drugi strani Logar vse počasnejši , a je vseeno ostal na drugem mestu v skupni razvrstitvi .","Medtem ko je Jereb popoldne dvignil tempo , je bil na drugi strani Logar vse počasnejši , a je vseeno ostal na drugem mestu","Medtem ko je Jereb popoldne dvignil tempo , je bil na drugi strani Logar vse počasnejši , a je vseeno ostal v skupni razvrstitvi","Medtem ko je Jereb popoldne dvignil tempo , je bil na drugi strani Logar vse počasnejši , a je vseeno ostal na mestu","Medtem ko je Jereb popoldne dvignil tempo , je bil na drugi strani Logar vse počasnejši , a je vseeno ostal v razvrstitvi",na mesto,v razvrstitev,ostati,na drugem mestu,v skupni razvrstitvi,3,3,na,v,mesto,razvrstitev,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
""" Moram priznati , da sem šel na dirko z nekoliko negotovimi občutki .",""" Moram priznati , da sem šel na dirko",""" Moram priznati , da sem šel z nekoliko negotovimi občutki",""" Moram priznati , da sem šel na dirko",""" Moram priznati , da sem šel z občutki",na dirka,z občutek,iti,na dirko,z nekoliko negotovimi občutki,2,4,na,z,dirka,občutek,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Lani je napisal odmevno izjavo Izvensodni proces in v njej protestiral , da so ga mediji drug za drugim brez ovinkov obtožili in hkrati že obsodili , češ da je kriv nezakonite in koristoljubne zlorabe uradnega položaja .","Lani je napisal odmevno izjavo Izvensodni proces in v njej protestiral , da so ga mediji drug za drugim","Lani je napisal odmevno izjavo Izvensodni proces in v njej protestiral , da so ga mediji drug brez ovinkov","Lani je napisal odmevno izjavo Izvensodni proces in v njej protestiral , da so ga mediji drug za drugim","Lani je napisal odmevno izjavo Izvensodni proces in v njej protestiral , da so ga mediji drug brez ovinkov",za drug,brez ovinek,obtožiti,za drugim,brez ovinkov,2,2,za,brez,drug,ovinek,ADJ,NOUN,prepositional,prepositional,Preverbal,Slovenian
Po prepričljivem uspehu referenduma o Natu je del vladajoče politike skušal obračunati z njim prek instrumentalizacije tožilstva .,Po prepričljivem uspehu referenduma o Natu je del vladajoče politike skušal obračunati z njim,Po prepričljivem uspehu referenduma o Natu je del vladajoče politike skušal obračunati prek instrumentalizacije tožilstva,Po prepričljivem uspehu referenduma o Natu je del vladajoče politike skušal obračunati z njim,Po prepričljivem uspehu referenduma o Natu je del vladajoče politike skušal obračunati prek instrumentalizacije,z on,prek instrumentalizacija,obračunati,z njim,prek instrumentalizacije tožilstva,2,3,z,prek,on,instrumentalizacija,PRON,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Če smo natančni , naj bi hrvaški mojster nogometa za igranje v naslednji sezoni prejel 150.000 evrov , kar je torej kar dvakrat manj , kot je bilo prvotno dogovorjeno .","Če smo natančni , naj bi hrvaški mojster nogometa za igranje","Če smo natančni , naj bi hrvaški mojster nogometa v naslednji sezoni","Če smo natančni , naj bi hrvaški mojster nogometa za igranje","Če smo natančni , naj bi hrvaški mojster nogometa v sezoni",za igranje,v sezona,prejeti,za igranje,v naslednji sezoni,2,3,za,v,igranje,sezona,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovenian
"Predvsem si želim iti na OI s svojim trenerjem , dobro tekmovati na svetovnih pokalih in evropskem prvenstvu .",Predvsem si želim iti na OI,Predvsem si želim iti s svojim trenerjem,Predvsem si želim iti na OI,Predvsem si želim iti s trenerjem,na OI,z trener,iti,na OI,s svojim trenerjem,2,3,na,z,OI,trener,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovenian
"Dvojica , od katere so v našem taboru pričakovali najmanj , je za nameček postavila še svetovni rekord .","Dvojica , od katere","Dvojica , v našem taboru","Dvojica , od katere","Dvojica , v taboru",od kateri,v tabor,pričakovati,od katere,v našem taboru,2,3,od,v,kateri,tabor,DET,NOUN,prepositional,prepositional,Preverbal,Slovenian
"Tudi sicer je moč zlahka ugotoviti , da je v Sredozemlju na sploh z vsakim dnem manj primernih peščenih plaž , na katerih bi morske želve lahko odlagale svoja jajca .","Tudi sicer je moč zlahka ugotoviti , da je v Sredozemlju","Tudi sicer je moč zlahka ugotoviti , da je z vsakim dnem","Tudi sicer je moč zlahka ugotoviti , da je v Sredozemlju","Tudi sicer je moč zlahka ugotoviti , da je z dnem",v Sredozemlje,z dan,biti,v Sredozemlju,z vsakim dnem,2,3,v,z,Sredozemlje,dan,PROPN,NOUN,prepositional,prepositional,Postverbal,Slovenian
